unit,sex,age,region,year,value
YR,T,Y4,UK,1996,73.5
YR,T,Y40,UK,1996,38.5
YR,T,Y41,UK,1996,37.6
YR,T,Y42,UK,1996,36.6
YR,T,Y43,UK,1996,35.7
YR,T,Y44,UK,1996,34.8
YR,T,Y45,UK,1996,33.8
YR,T,Y46,UK,1996,32.9
YR,T,Y47,UK,1996,32.0
YR,T,Y48,UK,1996,31.1
YR,T,Y49,UK,1996,30.1
YR,T,Y5,UK,1996,72.5
YR,T,Y50,UK,1996,29.2
YR,T,Y51,UK,1996,28.3
YR,T,Y52,UK,1996,27.4
YR,T,Y53,UK,1996,26.6
YR,T,Y54,UK,1996,25.7
YR,T,Y55,UK,1996,24.8
YR,T,Y56,UK,1996,24.0
YR,T,Y57,UK,1996,23.1
YR,T,Y58,UK,1996,22.3
YR,T,Y59,UK,1996,21.5
YR,T,Y6,UK,1996,71.5
YR,T,Y60,UK,1996,20.7
YR,T,Y61,UK,1996,19.9
YR,T,Y62,UK,1996,19.1
YR,T,Y63,UK,1996,18.3
YR,T,Y64,UK,1996,17.5
YR,T,Y65,UK,1996,16.8
YR,T,Y66,UK,1996,16.1
YR,T,Y67,UK,1996,15.4
YR,T,Y68,UK,1996,14.7
YR,T,Y69,UK,1996,14.0
YR,T,Y7,UK,1996,70.5
YR,T,Y70,UK,1996,13.4
YR,T,Y71,UK,1996,12.7
YR,T,Y72,UK,1996,12.1
YR,T,Y73,UK,1996,11.5
YR,T,Y74,UK,1996,11.0
YR,T,Y75,UK,1996,10.4
YR,T,Y76,UK,1996,9.9
YR,T,Y77,UK,1996,9.4
YR,T,Y78,UK,1996,8.8
YR,T,Y79,UK,1996,8.3
YR,T,Y8,UK,1996,69.6
YR,T,Y80,UK,1996,7.9
YR,T,Y81,UK,1996,7.4
YR,T,Y82,UK,1996,7.0
YR,T,Y83,UK,1996,6.6
YR,T,Y84,UK,1996,6.2
YR,T,Y9,UK,1996,68.6
YR,T,Y_GE85,UK,1996,5.9
YR,T,Y_LT1,UK,1996,77.0
YR,F,Y1,UK,1995,78.7
YR,F,Y10,UK,1995,69.8
YR,F,Y11,UK,1995,68.9
YR,F,Y12,UK,1995,67.9
YR,F,Y13,UK,1995,66.9
YR,F,Y14,UK,1995,65.9
YR,F,Y15,UK,1995,64.9
YR,F,Y16,UK,1995,63.9
YR,F,Y17,UK,1995,62.9
YR,F,Y18,UK,1995,61.9
YR,F,Y19,UK,1995,61.0
YR,F,Y2,UK,1995,77.8
YR,F,Y20,UK,1995,60.0
YR,F,Y21,UK,1995,59.0
YR,F,Y22,UK,1995,58.0
YR,F,Y23,UK,1995,57.0
YR,F,Y24,UK,1995,56.0
YR,F,Y25,UK,1995,55.1
YR,F,Y26,UK,1995,54.1
YR,F,Y27,UK,1995,53.1
YR,F,Y28,UK,1995,52.1
YR,F,Y29,UK,1995,51.1
YR,F,Y3,UK,1995,76.8
YR,F,Y30,UK,1995,50.2
YR,F,Y31,UK,1995,49.2
YR,F,Y32,UK,1995,48.2
YR,F,Y33,UK,1995,47.2
YR,F,Y34,UK,1995,46.3
YR,F,Y35,UK,1995,45.3
YR,F,Y36,UK,1995,44.3
YR,F,Y37,UK,1995,43.4
YR,F,Y38,UK,1995,42.4
YR,F,Y39,UK,1995,41.4
YR,F,Y4,UK,1995,75.8
YR,F,Y40,UK,1995,40.5
YR,F,Y41,UK,1995,39.5
YR,F,Y42,UK,1995,38.6
YR,F,Y43,UK,1995,37.6
YR,F,Y44,UK,1995,36.7
YR,F,Y45,UK,1995,35.7
YR,F,Y46,UK,1995,34.8
YR,F,Y47,UK,1995,33.9
YR,F,Y48,UK,1995,32.9
YR,F,Y49,UK,1995,32.0
YR,F,Y5,UK,1995,74.8
YR,F,Y50,UK,1995,31.1
YR,F,Y51,UK,1995,30.2
YR,F,Y52,UK,1995,29.3
YR,F,Y53,UK,1995,28.4
YR,F,Y54,UK,1995,27.5
YR,F,Y55,UK,1995,26.6
YR,F,Y56,UK,1995,25.7
YR,F,Y57,UK,1995,24.9
YR,F,Y58,UK,1995,24.0
YR,F,Y59,UK,1995,23.1
YR,F,Y6,UK,1995,73.8
YR,F,Y60,UK,1995,22.3
YR,F,Y61,UK,1995,21.4
YR,F,Y62,UK,1995,20.6
YR,F,Y63,UK,1995,19.8
YR,F,Y64,UK,1995,19.0
YR,F,Y65,UK,1995,18.2
YR,F,Y66,UK,1995,17.5
YR,F,Y67,UK,1995,16.7
YR,F,Y68,UK,1995,16.0
YR,F,Y69,UK,1995,15.3
YR,F,Y7,UK,1995,72.8
YR,F,Y70,UK,1995,14.5
YR,F,Y71,UK,1995,13.9
YR,F,Y72,UK,1995,13.2
YR,F,Y73,UK,1995,12.5
YR,F,Y74,UK,1995,11.9
YR,F,Y75,UK,1995,11.3
YR,F,Y76,UK,1995,10.7
YR,F,Y77,UK,1995,10.1
YR,F,Y78,UK,1995,9.5
YR,F,Y79,UK,1995,9.0
YR,F,Y8,UK,1995,71.8
YR,F,Y80,UK,1995,8.4
YR,F,Y81,UK,1995,7.9
YR,F,Y82,UK,1995,7.5
YR,F,Y83,UK,1995,7.0
YR,F,Y84,UK,1995,6.6
YR,F,Y9,UK,1995,70.8
YR,F,Y_GE85,UK,1995,6.2
YR,F,Y_LT1,UK,1995,79.3
YR,M,Y1,UK,1995,73.5
YR,M,Y10,UK,1995,64.6
YR,M,Y11,UK,1995,63.7
YR,M,Y12,UK,1995,62.7
YR,M,Y13,UK,1995,61.7
YR,M,Y14,UK,1995,60.7
YR,M,Y15,UK,1995,59.7
YR,M,Y16,UK,1995,58.7
YR,M,Y17,UK,1995,57.7
YR,M,Y18,UK,1995,56.8
YR,M,Y19,UK,1995,55.8
YR,M,Y2,UK,1995,72.5
YR,M,Y20,UK,1995,54.9
YR,M,Y21,UK,1995,53.9
YR,M,Y22,UK,1995,53.0
YR,M,Y23,UK,1995,52.0
YR,M,Y24,UK,1995,51.1
YR,M,Y25,UK,1995,50.1
YR,M,Y26,UK,1995,49.2
YR,M,Y27,UK,1995,48.2
YR,M,Y28,UK,1995,47.3
YR,M,Y29,UK,1995,46.3
YR,M,Y3,UK,1995,71.6
YR,M,Y30,UK,1995,45.4
YR,M,Y31,UK,1995,44.4
YR,M,Y32,UK,1995,43.5
YR,M,Y33,UK,1995,42.5
YR,M,Y34,UK,1995,41.6
YR,M,Y35,UK,1995,40.6
YR,M,Y36,UK,1995,39.6
YR,M,Y37,UK,1995,38.7
YR,M,Y38,UK,1995,37.8
YR,M,Y39,UK,1995,36.8
YR,M,Y4,UK,1995,70.6
YR,M,Y40,UK,1995,35.9
YR,M,Y41,UK,1995,34.9
YR,M,Y42,UK,1995,34.0
YR,M,Y43,UK,1995,33.1
YR,M,Y44,UK,1995,32.1
YR,M,Y45,UK,1995,31.2
YR,M,Y46,UK,1995,30.3
YR,M,Y47,UK,1995,29.4
YR,M,Y48,UK,1995,28.5
YR,M,Y49,UK,1995,27.6
YR,M,Y5,UK,1995,69.6
YR,M,Y50,UK,1995,26.7
YR,M,Y51,UK,1995,25.8
YR,M,Y52,UK,1995,24.9
YR,M,Y53,UK,1995,24.1
YR,M,Y54,UK,1995,23.2
YR,M,Y55,UK,1995,22.4
YR,M,Y56,UK,1995,21.5
YR,M,Y57,UK,1995,20.7
YR,M,Y58,UK,1995,19.9
YR,M,Y59,UK,1995,19.1
YR,M,Y6,UK,1995,68.6
YR,M,Y60,UK,1995,18.3
YR,M,Y61,UK,1995,17.5
YR,M,Y62,UK,1995,16.8
YR,M,Y63,UK,1995,16.0
YR,M,Y64,UK,1995,15.3
YR,M,Y65,UK,1995,14.6
YR,M,Y66,UK,1995,13.9
YR,M,Y67,UK,1995,13.3
YR,M,Y68,UK,1995,12.7
YR,M,Y69,UK,1995,12.0
YR,M,Y7,UK,1995,67.6
YR,M,Y70,UK,1995,11.4
YR,M,Y71,UK,1995,10.9
YR,M,Y72,UK,1995,10.3
YR,M,Y73,UK,1995,9.8
YR,M,Y74,UK,1995,9.3
YR,M,Y75,UK,1995,8.8
YR,M,Y76,UK,1995,8.3
YR,M,Y77,UK,1995,7.8
YR,M,Y78,UK,1995,7.4
YR,M,Y79,UK,1995,6.9
YR,M,Y8,UK,1995,66.6
YR,M,Y80,UK,1995,6.6
YR,M,Y81,UK,1995,6.2
YR,M,Y82,UK,1995,5.8
YR,M,Y83,UK,1995,5.5
YR,M,Y84,UK,1995,5.2
YR,M,Y9,UK,1995,65.6
YR,M,Y_GE85,UK,1995,4.9
YR,M,Y_LT1,UK,1995,74.0
YR,T,Y1,UK,1995,76.2
YR,T,Y10,UK,1995,67.3
YR,T,Y11,UK,1995,66.3
YR,T,Y12,UK,1995,65.3
YR,T,Y13,UK,1995,64.3
YR,T,Y14,UK,1995,63.4
YR,T,Y15,UK,1995,62.4
YR,T,Y16,UK,1995,61.4
YR,T,Y17,UK,1995,60.4
YR,T,Y18,UK,1995,59.4
YR,T,Y19,UK,1995,58.5
YR,T,Y2,UK,1995,75.2
YR,T,Y20,UK,1995,57.5
YR,T,Y21,UK,1995,56.5
YR,T,Y22,UK,1995,55.6
YR,T,Y23,UK,1995,54.6
YR,T,Y24,UK,1995,53.6
YR,T,Y25,UK,1995,52.7
YR,T,Y26,UK,1995,51.7
YR,T,Y27,UK,1995,50.7
YR,T,Y28,UK,1995,49.8
YR,T,Y29,UK,1995,48.8
YR,T,Y3,UK,1995,74.2
YR,T,Y30,UK,1995,47.8
YR,T,Y31,UK,1995,46.9
YR,T,Y32,UK,1995,45.9
YR,T,Y33,UK,1995,44.9
YR,T,Y34,UK,1995,44.0
YR,T,Y35,UK,1995,43.0
YR,T,Y36,UK,1995,42.1
YR,T,Y37,UK,1995,41.1
YR,T,Y38,UK,1995,40.2
YR,T,Y39,UK,1995,39.2
YR,T,Y4,UK,1995,73.2
YR,T,Y40,UK,1995,38.2
YR,T,Y41,UK,1995,37.3
YR,T,Y42,UK,1995,36.4
YR,T,Y43,UK,1995,35.4
YR,T,Y44,UK,1995,34.5
YR,T,Y45,UK,1995,33.6
YR,T,Y46,UK,1995,32.6
YR,T,Y47,UK,1995,31.7
YR,T,Y48,UK,1995,30.8
YR,T,Y49,UK,1995,29.9
YR,T,Y5,UK,1995,72.3
YR,T,Y50,UK,1995,29.0
YR,T,Y51,UK,1995,28.1
YR,T,Y52,UK,1995,27.2
YR,T,Y53,UK,1995,26.3
YR,T,Y54,UK,1995,25.4
YR,T,Y55,UK,1995,24.6
YR,T,Y56,UK,1995,23.7
YR,T,Y57,UK,1995,22.9
YR,T,Y58,UK,1995,22.1
YR,T,Y59,UK,1995,21.2
YR,T,Y6,UK,1995,71.3
YR,T,Y60,UK,1995,20.4
YR,T,Y61,UK,1995,19.6
YR,T,Y62,UK,1995,18.8
YR,T,Y63,UK,1995,18.1
YR,T,Y64,UK,1995,17.3
YR,T,Y65,UK,1995,16.6
YR,T,Y66,UK,1995,15.9
YR,T,Y67,UK,1995,15.2
YR,T,Y68,UK,1995,14.5
YR,T,Y69,UK,1995,13.8
YR,T,Y7,UK,1995,70.3
YR,T,Y70,UK,1995,13.2
YR,T,Y71,UK,1995,12.6
YR,T,Y72,UK,1995,12.0
YR,T,Y73,UK,1995,11.4
YR,T,Y74,UK,1995,10.8
YR,T,Y75,UK,1995,10.3
YR,T,Y76,UK,1995,9.8
YR,T,Y77,UK,1995,9.2
YR,T,Y78,UK,1995,8.7
YR,T,Y79,UK,1995,8.2
YR,T,Y8,UK,1995,69.3
YR,T,Y80,UK,1995,7.8
YR,T,Y81,UK,1995,7.3
YR,T,Y82,UK,1995,6.9
YR,T,Y83,UK,1995,6.5
YR,T,Y84,UK,1995,6.2
YR,T,Y9,UK,1995,68.3
YR,T,Y_GE85,UK,1995,5.8
YR,T,Y_LT1,UK,1995,76.7
YR,F,Y1,UK,1994,78.9
YR,F,Y10,UK,1994,70.0
YR,F,Y11,UK,1994,69.0
YR,F,Y12,UK,1994,68.0
YR,F,Y13,UK,1994,67.0
YR,F,Y14,UK,1994,66.1
YR,F,Y15,UK,1994,65.1
YR,F,Y16,UK,1994,64.1
YR,F,Y17,UK,1994,63.1
YR,F,Y18,UK,1994,62.1
YR,F,Y19,UK,1994,61.1
YR,F,Y2,UK,1994,77.9
YR,F,Y20,UK,1994,60.1
YR,F,Y21,UK,1994,59.2
YR,F,Y22,UK,1994,58.2
YR,F,Y23,UK,1994,57.2
YR,F,Y24,UK,1994,56.2
YR,F,Y25,UK,1994,55.2
YR,F,Y26,UK,1994,54.2
YR,F,Y27,UK,1994,53.3
YR,F,Y28,UK,1994,52.3
YR,F,Y29,UK,1994,51.3
YR,F,Y3,UK,1994,77.0
YR,F,Y30,UK,1994,50.3
YR,F,Y31,UK,1994,49.4
YR,F,Y32,UK,1994,48.4
YR,F,Y33,UK,1994,47.4
YR,F,Y34,UK,1994,46.4
YR,F,Y35,UK,1994,45.5
YR,F,Y36,UK,1994,44.5
YR,F,Y37,UK,1994,43.5
YR,F,Y38,UK,1994,42.6
YR,F,Y39,UK,1994,41.6
YR,F,Y4,UK,1994,76.0
YR,F,Y40,UK,1994,40.6
YR,F,Y41,UK,1994,39.7
YR,F,Y42,UK,1994,38.7
YR,F,Y43,UK,1994,37.8
YR,F,Y44,UK,1994,36.8
YR,F,Y45,UK,1994,35.9
YR,F,Y46,UK,1994,35.0
YR,F,Y47,UK,1994,34.0
YR,F,Y48,UK,1994,33.1
YR,F,Y49,UK,1994,32.2
YR,F,Y5,UK,1994,75.0
YR,F,Y50,UK,1994,31.3
YR,F,Y51,UK,1994,30.3
YR,F,Y52,UK,1994,29.4
YR,F,Y53,UK,1994,28.5
YR,F,Y54,UK,1994,27.7
YR,F,Y55,UK,1994,26.8
YR,F,Y56,UK,1994,25.9
YR,F,Y57,UK,1994,25.0
YR,F,Y58,UK,1994,24.2
YR,F,Y59,UK,1994,23.3
YR,F,Y6,UK,1994,74.0
YR,F,Y60,UK,1994,22.5
YR,F,Y61,UK,1994,21.6
YR,F,Y62,UK,1994,20.8
YR,F,Y63,UK,1994,20.0
YR,F,Y64,UK,1994,19.2
YR,F,Y65,UK,1994,18.4
YR,F,Y66,UK,1994,17.7
YR,F,Y67,UK,1994,16.9
YR,F,Y68,UK,1994,16.2
YR,F,Y69,UK,1994,15.5
YR,F,Y7,UK,1994,73.0
YR,F,Y70,UK,1994,14.8
YR,F,Y71,UK,1994,14.1
YR,F,Y72,UK,1994,13.4
YR,F,Y73,UK,1994,12.8
YR,F,Y74,UK,1994,12.1
YR,F,Y75,UK,1994,11.5
YR,F,Y76,UK,1994,10.9
YR,F,Y77,UK,1994,10.3
YR,F,Y78,UK,1994,9.8
YR,F,Y79,UK,1994,9.2
YR,F,Y8,UK,1994,72.0
YR,F,Y80,UK,1994,8.7
YR,F,Y81,UK,1994,8.2
YR,F,Y82,UK,1994,7.7
YR,F,Y83,UK,1994,7.3
YR,F,Y84,UK,1994,6.9
YR,F,Y9,UK,1994,71.0
YR,F,Y_GE85,UK,1994,6.5
YR,F,Y_LT1,UK,1994,79.5
YR,M,Y1,UK,1994,73.6
YR,M,Y10,UK,1994,64.7
YR,M,Y11,UK,1994,63.7
YR,M,Y12,UK,1994,62.8
YR,M,Y13,UK,1994,61.8
YR,M,Y14,UK,1994,60.8
YR,M,Y15,UK,1994,59.8
YR,M,Y16,UK,1994,58.8
YR,M,Y17,UK,1994,57.8
YR,M,Y18,UK,1994,56.9
YR,M,Y19,UK,1994,55.9
YR,M,Y2,UK,1994,72.6
YR,M,Y20,UK,1994,55.0
YR,M,Y21,UK,1994,54.0
YR,M,Y22,UK,1994,53.1
YR,M,Y23,UK,1994,52.1
YR,M,Y24,UK,1994,51.2
YR,M,Y25,UK,1994,50.2
YR,M,Y26,UK,1994,49.3
YR,M,Y27,UK,1994,48.3
YR,M,Y28,UK,1994,47.3
YR,M,Y29,UK,1994,46.4
YR,M,Y3,UK,1994,71.7
YR,M,Y30,UK,1994,45.4
YR,M,Y31,UK,1994,44.5
YR,M,Y32,UK,1994,43.5
YR,M,Y33,UK,1994,42.6
YR,M,Y34,UK,1994,41.6
YR,M,Y35,UK,1994,40.7
YR,M,Y36,UK,1994,39.7
YR,M,Y37,UK,1994,38.8
YR,M,Y38,UK,1994,37.8
YR,M,Y39,UK,1994,36.9
YR,M,Y4,UK,1994,70.7
YR,M,Y40,UK,1994,35.9
YR,M,Y41,UK,1994,35.0
YR,M,Y42,UK,1994,34.1
YR,M,Y43,UK,1994,33.1
YR,M,Y44,UK,1994,32.2
YR,M,Y45,UK,1994,31.3
YR,M,Y46,UK,1994,30.4
YR,M,Y47,UK,1994,29.5
YR,M,Y48,UK,1994,28.5
YR,M,Y49,UK,1994,27.6
YR,M,Y5,UK,1994,69.7
YR,M,Y50,UK,1994,26.7
YR,M,Y51,UK,1994,25.9
YR,M,Y52,UK,1994,25.0
YR,M,Y53,UK,1994,24.1
YR,M,Y54,UK,1994,23.3
YR,M,Y55,UK,1994,22.4
YR,M,Y56,UK,1994,21.6
YR,M,Y57,UK,1994,20.8
YR,M,Y58,UK,1994,20.0
YR,M,Y59,UK,1994,19.2
YR,M,Y6,UK,1994,68.7
YR,M,Y60,UK,1994,18.4
YR,M,Y61,UK,1994,17.6
YR,M,Y62,UK,1994,16.9
YR,M,Y63,UK,1994,16.1
YR,M,Y64,UK,1994,15.4
YR,M,Y65,UK,1994,14.7
YR,M,Y66,UK,1994,14.0
YR,M,Y67,UK,1994,13.4
YR,M,Y68,UK,1994,12.8
YR,M,Y69,UK,1994,12.2
YR,M,Y7,UK,1994,67.7
YR,M,Y70,UK,1994,11.6
YR,M,Y71,UK,1994,11.0
YR,M,Y72,UK,1994,10.4
YR,M,Y73,UK,1994,9.9
YR,M,Y74,UK,1994,9.4
YR,M,Y75,UK,1994,8.9
YR,M,Y76,UK,1994,8.4
YR,M,Y77,UK,1994,8.0
YR,M,Y78,UK,1994,7.5
YR,M,Y79,UK,1994,7.1
YR,M,Y8,UK,1994,66.7
YR,M,Y80,UK,1994,6.7
YR,M,Y81,UK,1994,6.4
YR,M,Y82,UK,1994,6.0
YR,M,Y83,UK,1994,5.7
YR,M,Y84,UK,1994,5.4
YR,M,Y9,UK,1994,65.7
YR,M,Y_GE85,UK,1994,5.2
YR,M,Y_LT1,UK,1994,74.1
YR,T,Y1,UK,1994,76.3
YR,T,Y10,UK,1994,67.5
YR,T,Y11,UK,1994,66.5
YR,T,Y12,UK,1994,65.5
YR,T,Y13,UK,1994,64.5
YR,T,Y14,UK,1994,63.5
YR,T,Y15,UK,1994,62.5
YR,T,Y16,UK,1994,61.5
YR,T,Y17,UK,1994,60.5
YR,T,Y18,UK,1994,59.6
YR,T,Y19,UK,1994,58.6
YR,T,Y2,UK,1994,75.4
YR,T,Y20,UK,1994,57.6
YR,T,Y21,UK,1994,56.7
YR,T,Y22,UK,1994,55.7
YR,T,Y23,UK,1994,54.7
YR,T,Y24,UK,1994,53.8
YR,T,Y25,UK,1994,52.8
YR,T,Y26,UK,1994,51.8
YR,T,Y27,UK,1994,50.9
YR,T,Y28,UK,1994,49.9
YR,T,Y29,UK,1994,48.9
YR,T,Y3,UK,1994,74.4
YR,T,Y30,UK,1994,48.0
YR,T,Y31,UK,1994,47.0
YR,T,Y32,UK,1994,46.0
YR,T,Y33,UK,1994,45.1
YR,T,Y34,UK,1994,44.1
YR,T,Y35,UK,1994,43.2
YR,T,Y36,UK,1994,42.2
YR,T,Y37,UK,1994,41.2
YR,T,Y38,UK,1994,40.3
YR,T,Y39,UK,1994,39.3
YR,T,Y4,UK,1994,73.4
YR,T,Y40,UK,1994,38.4
YR,T,Y41,UK,1994,37.4
YR,T,Y42,UK,1994,36.5
YR,T,Y43,UK,1994,35.6
YR,T,Y44,UK,1994,34.6
YR,T,Y45,UK,1994,33.7
YR,T,Y46,UK,1994,32.8
YR,T,Y47,UK,1994,31.8
YR,T,Y48,UK,1994,30.9
YR,T,Y49,UK,1994,30.0
YR,T,Y5,UK,1994,72.4
YR,T,Y50,UK,1994,29.1
YR,T,Y51,UK,1994,28.2
YR,T,Y52,UK,1994,27.3
YR,T,Y53,UK,1994,26.4
YR,T,Y54,UK,1994,25.6
YR,T,Y55,UK,1994,24.7
YR,T,Y56,UK,1994,23.9
YR,T,Y57,UK,1994,23.0
YR,T,Y58,UK,1994,22.2
YR,T,Y59,UK,1994,21.4
YR,T,Y6,UK,1994,71.4
YR,T,Y60,UK,1994,20.6
YR,T,Y61,UK,1994,19.8
YR,T,Y62,UK,1994,19.0
YR,T,Y63,UK,1994,18.2
YR,T,Y64,UK,1994,17.5
YR,T,Y65,UK,1994,16.7
YR,T,Y66,UK,1994,16.0
YR,T,Y67,UK,1994,15.4
YR,T,Y68,UK,1994,14.7
YR,T,Y69,UK,1994,14.0
YR,T,Y7,UK,1994,70.4
YR,T,Y70,UK,1994,13.4
YR,T,Y71,UK,1994,12.8
YR,T,Y72,UK,1994,12.2
YR,T,Y73,UK,1994,11.6
YR,T,Y74,UK,1994,11.0
YR,T,Y75,UK,1994,10.5
YR,T,Y76,UK,1994,9.9
YR,T,Y77,UK,1994,9.4
YR,T,Y78,UK,1994,8.9
YR,T,Y79,UK,1994,8.4
YR,T,Y8,UK,1994,69.4
YR,T,Y80,UK,1994,8.0
YR,T,Y81,UK,1994,7.6
YR,T,Y82,UK,1994,7.2
YR,T,Y83,UK,1994,6.8
YR,T,Y84,UK,1994,6.4
YR,T,Y9,UK,1994,68.4
YR,T,Y_GE85,UK,1994,6.1
YR,T,Y_LT1,UK,1994,76.8
YR,F,Y1,UK,1993,78.3
YR,F,Y10,UK,1993,69.4
YR,F,Y11,UK,1993,68.5
YR,F,Y12,UK,1993,67.5
YR,F,Y13,UK,1993,66.5
YR,F,Y14,UK,1993,65.5
YR,F,Y15,UK,1993,64.5
YR,F,Y16,UK,1993,63.5
YR,F,Y17,UK,1993,62.5
YR,F,Y18,UK,1993,61.6
YR,F,Y19,UK,1993,60.6
YR,F,Y2,UK,1993,77.4
YR,F,Y20,UK,1993,59.6
YR,F,Y21,UK,1993,58.6
YR,F,Y22,UK,1993,57.6
YR,F,Y23,UK,1993,56.6
YR,F,Y24,UK,1993,55.7
YR,F,Y25,UK,1993,54.7
YR,F,Y26,UK,1993,53.7
YR,F,Y27,UK,1993,52.7
YR,F,Y28,UK,1993,51.7
YR,F,Y29,UK,1993,50.8
YR,F,Y3,UK,1993,76.4
YR,F,Y30,UK,1993,49.8
YR,F,Y31,UK,1993,48.8
YR,F,Y32,UK,1993,47.8
YR,F,Y33,UK,1993,46.9
YR,F,Y34,UK,1993,45.9
YR,F,Y35,UK,1993,44.9
YR,F,Y36,UK,1993,43.9
YR,F,Y37,UK,1993,43.0
YR,F,Y38,UK,1993,42.0
YR,F,Y39,UK,1993,41.0
YR,F,Y4,UK,1993,75.4
YR,F,Y40,UK,1993,40.1
YR,F,Y41,UK,1993,39.1
YR,F,Y42,UK,1993,38.2
YR,F,Y43,UK,1993,37.2
YR,F,Y44,UK,1993,36.3
YR,F,Y45,UK,1993,35.3
YR,F,Y46,UK,1993,34.4
YR,F,Y47,UK,1993,33.5
YR,F,Y48,UK,1993,32.5
YR,F,Y49,UK,1993,31.6
YR,F,Y5,UK,1993,74.4
YR,F,Y50,UK,1993,30.7
YR,F,Y51,UK,1993,29.8
YR,F,Y52,UK,1993,28.9
YR,F,Y53,UK,1993,28.0
YR,F,Y54,UK,1993,27.1
YR,F,Y55,UK,1993,26.2
YR,F,Y56,UK,1993,25.3
YR,F,Y57,UK,1993,24.5
YR,F,Y58,UK,1993,23.6
YR,F,Y59,UK,1993,22.7
YR,F,Y6,UK,1993,73.4
YR,F,Y60,UK,1993,21.9
YR,F,Y61,UK,1993,21.1
YR,F,Y62,UK,1993,20.3
YR,F,Y63,UK,1993,19.5
YR,F,Y64,UK,1993,18.7
YR,F,Y65,UK,1993,17.9
YR,F,Y66,UK,1993,17.2
YR,F,Y67,UK,1993,16.4
YR,F,Y68,UK,1993,15.7
YR,F,Y69,UK,1993,15.0
YR,F,Y7,UK,1993,72.4
YR,F,Y70,UK,1993,14.3
YR,F,Y71,UK,1993,13.6
YR,F,Y72,UK,1993,13.0
YR,F,Y73,UK,1993,12.3
YR,F,Y74,UK,1993,11.7
YR,F,Y75,UK,1993,11.1
YR,F,Y76,UK,1993,10.4
YR,F,Y77,UK,1993,9.9
YR,F,Y78,UK,1993,9.3
YR,F,Y79,UK,1993,8.8
YR,F,Y8,UK,1993,71.4
YR,F,Y80,UK,1993,8.3
YR,F,Y81,UK,1993,7.8
YR,F,Y82,UK,1993,7.3
YR,F,Y83,UK,1993,6.8
YR,F,Y84,UK,1993,6.4
YR,F,Y9,UK,1993,70.4
YR,F,Y_GE85,UK,1993,6.0
YR,F,Y_LT1,UK,1993,78.9
YR,M,Y1,UK,1993,73.0
YR,M,Y10,UK,1993,64.2
YR,M,Y11,UK,1993,63.2
YR,M,Y12,UK,1993,62.2
YR,M,Y13,UK,1993,61.2
YR,M,Y14,UK,1993,60.2
YR,M,Y15,UK,1993,59.2
YR,M,Y16,UK,1993,58.3
YR,M,Y17,UK,1993,57.3
YR,M,Y18,UK,1993,56.3
YR,M,Y19,UK,1993,55.4
YR,M,Y2,UK,1993,72.1
YR,M,Y20,UK,1993,54.4
YR,M,Y21,UK,1993,53.5
YR,M,Y22,UK,1993,52.5
YR,M,Y23,UK,1993,51.6
YR,M,Y24,UK,1993,50.6
YR,M,Y25,UK,1993,49.6
YR,M,Y26,UK,1993,48.7
YR,M,Y27,UK,1993,47.7
YR,M,Y28,UK,1993,46.8
YR,M,Y29,UK,1993,45.8
YR,M,Y3,UK,1993,71.1
YR,M,Y30,UK,1993,44.9
YR,M,Y31,UK,1993,43.9
YR,M,Y32,UK,1993,43.0
YR,M,Y33,UK,1993,42.0
YR,M,Y34,UK,1993,41.0
YR,M,Y35,UK,1993,40.1
YR,M,Y36,UK,1993,39.1
YR,M,Y37,UK,1993,38.2
YR,M,Y38,UK,1993,37.2
YR,M,Y39,UK,1993,36.3
YR,M,Y4,UK,1993,70.1
YR,M,Y40,UK,1993,35.4
YR,M,Y41,UK,1993,34.4
YR,M,Y42,UK,1993,33.5
YR,M,Y43,UK,1993,32.6
YR,M,Y44,UK,1993,31.6
YR,M,Y45,UK,1993,30.7
YR,M,Y46,UK,1993,29.8
YR,M,Y47,UK,1993,28.9
YR,M,Y48,UK,1993,27.9
YR,M,Y49,UK,1993,27.1
YR,M,Y5,UK,1993,69.1
YR,M,Y50,UK,1993,26.2
YR,M,Y51,UK,1993,25.3
YR,M,Y52,UK,1993,24.4
YR,M,Y53,UK,1993,23.5
YR,M,Y54,UK,1993,22.7
YR,M,Y55,UK,1993,21.9
YR,M,Y56,UK,1993,21.0
YR,M,Y57,UK,1993,20.2
YR,M,Y58,UK,1993,19.4
YR,M,Y59,UK,1993,18.6
YR,M,Y6,UK,1993,68.1
YR,M,Y60,UK,1993,17.8
YR,M,Y61,UK,1993,17.1
YR,M,Y62,UK,1993,16.3
YR,M,Y63,UK,1993,15.6
YR,M,Y64,UK,1993,14.9
YR,M,Y65,UK,1993,14.2
YR,M,Y66,UK,1993,13.6
YR,M,Y67,UK,1993,12.9
YR,M,Y68,UK,1993,12.3
YR,M,Y69,UK,1993,11.7
YR,M,Y7,UK,1993,67.1
YR,M,Y70,UK,1993,11.1
YR,M,Y71,UK,1993,10.6
YR,M,Y72,UK,1993,10.0
YR,M,Y73,UK,1993,9.5
YR,M,Y74,UK,1993,9.0
YR,M,Y75,UK,1993,8.5
YR,M,Y76,UK,1993,8.0
YR,M,Y77,UK,1993,7.6
YR,M,Y78,UK,1993,7.2
YR,M,Y79,UK,1993,6.8
YR,M,Y8,UK,1993,66.2
